inci_id,offense,date_rept,street,latitude,longitude,date_occu,csstatus
2006002763,,9/20/06 0:00,RIDGE RD/STADIUM DR,35.90678,-79.04469999999999,9/20/06 0:00,
2006002765,,9/20/06 0:00,RALEIGH ST/COUNTRY CLUB RD,35.81613,-78.653357,9/20/06 0:00,
2006002766,,9/20/06 0:00,BOUNDARY ST/PARK PL,35.915262,-79.04500650000001,9/20/06 0:00,
2006002767,,9/20/06 0:00,SO RD / RALIEGH ST.,28.5279111,-81.45913940000001,9/20/06 0:00,
2006002768,,9/20/06 0:00,RALEIGH STREET NEAR DAVIS,35.8081545,-78.65918479999999,9/20/06 0:00,
2006002769,,9/20/06 0:00,RALIEGH ST . CAMERON,-32.9015251,151.6105857,9/20/06 0:00,
2006002770,LARCENY FROM BUILDING,9/20/06 0:00,LENOIR HALL,35.9105969,-79.04874819999999,9/19/06 0:00,4
2006002771,REPORT OF INJURY,9/20/06 0:00,DAVIS WALTER R LIBRARY UNC,35.9049122,-79.0469134,9/19/06 0:00,2
2006002772,LARCENY OF BICYCLE,9/20/06 0:00,EHRINGHAUS UNC,35.9039316,-79.04265579999999,9/19/06 0:00,4
2006002773,,9/20/06 0:00,MANNING PARKING LOT UNC,35.902462,-79.05161700000001,9/20/06 0:00,
2006002774,SUSPICIOUS CONDITIONS,9/20/06 0:00,THURSTON BOWLES CENTER UNC,35.9038344,-79.0544798,9/19/06 0:00,1
2006002775,EMS ASSIST,9/20/06 0:00,BINGHAM UNC,35.9049122,-79.0469134,9/20/06 0:00,2
2006002778,,9/21/06 0:00,RAMS HEAD CENTER PARKI UNC,35.9070398,-79.0453335,9/21/06 0:00,
2006002781,EMS CALL,9/22/06 0:00,EVERETT UNC,35.9044647,-79.04482709999999,9/22/06 0:00,2
2006002783,LARCENY OF BIKE,9/22/06 0:00,DAVIE UNC,35.9049122,-79.0469134,9/22/06 0:00,4
2006002784,,9/22/06 0:00,MANNING DR @ RIDGE,35.9036676,-79.0443537,9/22/06 0:00,
