inci_id,offense,date_rept,street,latitude,longitude,date_occu,csstatus
2014001273,WATER MAIN BREAK,4/12/14 5:44,RIDGE RD,41.2580425,-81.7449204,4/12/14 5:42,2
2014001274,HARASSMENT,4/12/14 8:44,RAM VILLAGE 1 AT 560 PAUL HARDIN UNC,35.9019209,-79.0459485,4/12/14 8:44,3
2014001282,DAYTIME CHECKPOINT ( PARTICIPATED),4/12/14 18:09,PINEY MOUNTAIN ROAD @ WOODSHIRE LANE,35.93990429999999,-79.05319999999999,4/12/14 18:09,2
2014001284,NIGHTTIME SEATBELT (PART),4/12/14 21:09,EAST FRANKLIN STREET @ COUCH ROAD,35.9329475,-79.03145289999999,4/12/14 21:09,2
2014001289,ALCOHOL-USING/CONSUMING NON-TAX PAID LIQUOR,4/12/14 23:59,PARKER RES HALL UNC,35.9069686,-79.0444191,4/12/14 23:54,2
2014001290,,4/13/14 0:00,PORTHOLE PARKING LOT UNC,35.9049122,-79.0469134,4/13/14 0:00,
2014001291,ALCOHOL- USING/CONSUMING TAX PAID LIQUOR,4/13/14 1:46,HINTON JAMES RES HALL UNC,35.9023847,-79.0432848,4/13/14 1:46,2
2014001293,EMS ASSIST,4/13/14 15:52,STALLINGS EVANS SPORTS MED UNC,35.9089469,-79.04611560000001,4/13/14 15:52,2
2014001292,LARCENY FROM WALLET,4/13/14 16:16,MORRISON RES HALL UNC,35.9044505,-79.0462187,4/13/14 16:10,4
2014001294,PROPERTY DAMAGE / VANDALISM,4/13/14 19:16,BUSINESS SCHOOL PARKING UNC,35.8996959,-79.04623149999999,4/13/14 19:16,2
2014001299,,4/14/14 0:00,HANES ART CENTER UNC,35.9123693,-79.0543987,4/14/14 0:00,
2014001300,,4/14/14 0:00,PUBLIC SAFETY BUILDING UNC,35.9042197,-79.04736609999999,4/14/14 0:00,
2014001302,,4/14/14 0:00,DOGWOOD PARKING DECK UNC,35.902462,-79.05161700000001,4/14/14 0:00,
2014001303,,4/14/14 0:00,RIDGE AND STADIUM,40.01507369999999,-79.6219265,4/14/14 0:00,
2014001305,,4/14/14 0:00,MEMORIAL HOSPITAL,38.5496737,-90.0218331,4/14/14 0:00,
2014001306,,4/14/14 0:00,CRAIGE PARKING DECK UNC,35.9027843,-79.04706329999999,4/14/14 0:00,
2014001301,LOST PROPERTY (WEDDING BAND),4/14/14 11:39,AMBULATORY CARE CENTER UNC,35.90054,-79.0562893,4/12/14 8:00,4
2014001304,LARCENY - FROM BUILDING,4/14/14 16:41,RAM VILLAGE 5 AT 520 WILLIAMSON UNC,35.9016156,-79.04229769999999,4/11/14 12:00,1
2014001307,EMS ASSIST,4/14/14 20:09,BONDURANT HALL UNC,Failure on BONDURANT HALL UNC,Failure on BONDURANT HALL UNC,4/14/14 20:04,2
2014001318,,4/15/14 0:00,PUBLIC SAFETY BUILDING UNC,35.9042197,-79.04736609999999,4/15/14 0:00,
2014001320,,4/15/14 0:00,OLD DENTAL BUILDING UNC,35.9048502,-79.0528415,4/15/14 0:00,
2014001317,G.S. 18B 300-(C)(2)OPEN CONTAINER,4/15/14 13:23,BATTLE HALL UNC,35.9139197,-79.0530856,4/15/14 13:23,3
2014001324,,4/16/14 0:00,PUBLIC SAFETY BUILDING UNC,35.9042197,-79.04736609999999,4/16/14 0:00,
2014001326,,4/16/14 0:00,JACKSON CIRCLE PARKING DECK UNC,35.9018777,-79.0503482,4/16/14 0:00,
