inci_id,offense,date_rept,street,latitude,longitude,date_occu,csstatus
2004001849,TRESPASSING AT ALPINE BAGEL,7/14/04 0:00,GRAHAM STUDENT UNION UNC,35.9102721,-79.0477239,7/14/04 0:00,2
2004001850,,7/15/04 0:00,BIG FRAT AND COLUMBIA,Failure on BIG FRAT AND COLUMBIA,Failure on BIG FRAT AND COLUMBIA,7/15/04 0:00,
2004001851,,7/15/04 0:00,W CAMERON AVE/PITTSBORO ST,35.91011,-79.05570999999999,7/15/04 0:00,
2004001852,,7/15/04 0:00,CAMERON AVE   SOUTH COLUMBIA,38.93125,-92.3941892,7/15/04 0:00,
2004001853,,7/15/04 0:00,PASS GLENN LENNOX,33.9360258,-118.357973,7/15/04 0:00,
2004001854,,7/15/04 0:00,NEAR GLENN LENNOX,35.9081505,-79.02384099999999,7/15/04 0:00,
2004001855,,7/15/04 0:00,PITTSBORO  AND SOUTH COLUMBIA,35.904075,-79.05511469999999,7/15/04 0:00,
2004001856,,7/15/04 0:00,GLENN LENNOX,35.9081505,-79.02384099999999,7/15/04 0:00,
2004001857,,7/15/04 0:00,PITTSBOROST  AT CAROLINA INN,35.9099368,-79.05456020000001,7/15/04 0:00,
2004001858,,7/15/04 0:00,UNDERGRAD LOT,Failure on UNDERGRAD LOT,Failure on UNDERGRAD LOT,7/15/04 0:00,
2004001859,LARCENY - MISDEMEANOR,7/15/04 0:00,DAVIS DRIVE,35.8289956,-78.8526531,7/15/04 0:00,4
2004001860,,7/15/04 0:00,CRAIGE PARKING DECK UNC,35.9027843,-79.04706329999999,7/15/04 0:00,
2004001861,,7/15/04 0:00,FRONT OF ER,29.7014479,-95.6871235,7/15/04 0:00,
2004001862,EMS ASSIST,7/15/04 0:00,SMITH DEAN E SAC UNC,35.899446,-79.0439761,7/15/04 0:00,2
2004001863,,7/16/04 0:00,COUNTRY CLUB RD/BATTLE LN,40.5282673,-86.80318439999999,7/16/04 0:00,
2004001864,,7/16/04 0:00,PITTSBORO ST  NEAR SCHOOL OF PHAR,35.9071171,-79.0542213,7/16/04 0:00,
2004001865,,7/16/04 0:00,GLEN LENNOX,Failure on GLEN LENNOX,Failure on GLEN LENNOX,7/16/04 0:00,
2004001866,,7/16/04 0:00,PITTSBORO ST     SECU,35.907048,-79.05503399999999,7/16/04 0:00,
2004001874,,7/16/04 0:00,PAUL GREEN THEATRE PARKING LOT UNC,35.9118408,-79.0438477,7/16/04 0:00,
2004001875,CALLS FOR SERVICE,7/16/04 20:41,SMITH DEAN E SAC UNC,35.899446,-79.0439761,7/16/04 20:41,2
