inci_id,offense,date_rept,street,latitude,longitude,date_occu,csstatus
2002028617,OBTAINING PROPERTY,12/4/02 0:00,COGENERATION FACILITY UNC,35.9049122,-79.0469134,11/21/02 0:00,1
2002028754,HARASSMENT,12/4/02 0:00,BEARD HALL UNC,Failure on BEARD HALL UNC,Failure on BEARD HALL UNC,12/4/02 0:00,2
2002028761,LARCENY-FELONY,12/4/02 0:00,GENERAL ADMINISTRATION UNC,35.908746,-79.0295977,12/4/02 0:00,4
2002028785,LARCENY - MISDEMEANOR,12/4/02 0:00,HINTON JAMES UNC,35.9020881,-79.0427632,11/19/02 0:00,1
2002028782,LARCENY - FREE TEXT LARCENY ALL OTHER,12/4/02 12:36,MITCHELL UNC,35.9076661,-79.0523101,12/4/02 12:15,4
2002028841,CALLS FOR SERVICE,12/5/02 0:00,MORRISON SOUTH UNC,35.9049122,-79.0469134,12/5/02 0:00,2
2002028873,CALLS FOR SERVICE,12/5/02 0:00,HIBBARD DR,41.194458,-81.4455579,12/5/02 0:00,2
2002028878,CALLS FOR SERVICE,12/5/02 0:00,PUBLIC SAFETY BUILDING UNC,35.9042197,-79.0473661,12/5/02 0:00,2
2002028902,CALLS FOR SERVICE,12/5/02 0:00,HWY 54 PARKING LOT,35.9114101,-79.0398556,12/4/02 0:00,2
2002028905,CALLS FOR SERVICE,12/5/02 0:00,BRANSON ST,44.9223784,-93.336601,12/5/02 0:00,2
2002028914,CALLS FOR SERVICE-DAMAGE TO VEHICLE,12/5/02 0:00,S COLUMBIA ST/MANNING DR,Failure on S COLUMBIA ST/MANNING DR,Failure on S COLUMBIA ST/MANNING DR,12/4/02 0:00,2
2002028936,LARCENY - MISDEMEANOR,12/5/02 0:00,BUSINESS SCHOOL PARKIN UNC,Failure on BUSINESS SCHOOL PARKIN UNC,Failure on BUSINESS SCHOOL PARKIN UNC,12/5/02 0:00,4
2002028897,ALL OTHER - EMS ASSIST,12/5/02 13:15,HANES UNC/,Failure on HANES UNC/,Failure on HANES UNC/,12/5/02 13:07,2
2002029018,PROPERTY DAMAGE BY ICE,12/6/02 0:00,BELL TOWER LOT-OLD INTERNS QUARTERS,Failure on BELL TOWER LOT-OLD INTERNS QUARTERS,Failure on BELL TOWER LOT-OLD INTERNS QUARTERS,12/6/02 0:00,2
2002029083,BUILDING FLOOD (DAVIE HALL),12/7/02 0:00,DAVIE UNC,Failure on DAVIE UNC,Failure on DAVIE UNC,12/7/02 0:00,2
2002029110,FOUND PROPERTY,12/7/02 0:00,SMITH DEAN E SAC UNC,35.899446,-79.0439761,12/7/02 0:00,2
2002029145,ASSAULT SIMPLE - ALL OTHER,12/8/02 0:00,WOOLLEN GYM UNC,35.9091438,-79.0470491,12/8/02 0:00,3
2002029162,VANDALISM - DAMAGING COIN OR CURRENCY-OPERATED MACHINE,12/8/02 0:00,BRAUER UNC,35.9049122,-79.0469134,12/7/02 0:00,4
2002029168,CALLS FOR SERVICE,12/8/02 0:00,TEAGUE UNC,35.9044647,-79.0448271,12/8/02 0:00,4
2002029224,LARCENY FROM A VEHICLE,12/9/02 0:00,STEELE UNC,35.9049122,-79.0469134,12/8/02 0:00,4
2002029249,CALLS FOR SERVICE,12/9/02 0:00,HA II DOGWOOD PARKING UNC,35.902462,-79.051617,12/9/02 0:00,2
2002029256,CALLS FOR SERVICE,12/9/02 0:00,3031 UNIVERSITY DRIVE,35.9681111,-78.9390539,12/9/02 0:00,2
2002029258,SUSPICIOUS CONDITIONS,12/9/02 0:00,RALEIGH RD,35.4808003,-78.5251924,12/4/02 13:06,2
2002029259,VANDALISM - DAMAGE TO REAL PROPERTY,12/9/02 0:00,BOUNDARY ST,32.744742,-117.121868,12/8/02 0:00,2
2002029261,CALLS FOR SERVICE,12/9/02 0:00,LENOIR UNC,35.9114163,-79.0482391,12/9/02 0:00,2
2002029268,CALLS FOR SERVICE,12/9/02 0:00,VAN HECKEWETTCH UNC,35.9049122,-79.0469134,12/9/02 14:37,2
2002029257,SUSPICIOUS CONDITIONS,12/9/02 12:27,PEABODY UNC,35.9105059,-79.0533698,12/9/02 0:00,2
2002029285,LARCENY FROM A VEHICLE,12/10/02 0:00,FRIDAY CENTER UNC,35.8999429,-79.012549,12/9/02 0:00,4
2002029325,LARCENY FROM A VEHICLE,12/10/02 0:00,HINTON JAMES UNC,35.9020881,-79.0427632,12/8/02 0:00,4
2002029340,HARASSING PHONE CALL,12/10/02 0:00,RUFFIN UNC,35.9117726,-79.0480655,12/9/02 0:00,4
2002029354,CALLS FOR SERVICE,12/10/02 0:00,MCCOLL BUSINESS SCHOOL UNC,35.8996959,-79.0462315,12/10/02 0:00,2
2002029362,LARCENY FROM BUILDING,12/10/02 0:00,DENTAL RESEARCH UNC,35.9045551,-79.0537119,12/10/02 0:00,4
2002029365,LARCENY FROM BUILDING,12/10/02 0:00,RALEIGH RD,35.4808003,-78.5251924,12/4/02 16:01,2
2002029366,CALLS FOR SERVICE,12/10/02 0:00,AMBULATORY CARE CENTER UNC,35.90054,-79.0562893,12/10/02 0:00,2
2002029394,VANDALISM - DAMAGE TO REAL PROPERTY,12/11/02 0:00,SMITH DEAN E SAC UNC,35.899446,-79.0439761,12/10/02 0:00,2
2002029395,CALLS FOR SERVICE,12/11/02 0:00,HINTON JAMES UNC,35.9020881,-79.0427632,12/11/02 0:00,2
2002029415,LARCENY FROM A VEHICLE,12/11/02 0:00,HA II DOGWOOD PARKING UNC,35.902462,-79.051617,12/10/02 0:00,4
2002029471,LARCENY FROM A VEHICLE,12/11/02 20:13,HINTON JAMES UNC,35.9020881,-79.0427632,12/8/02 0:00,4
2002029501,B&E,12/12/02 0:00,COBB UNC,35.9123679,-79.0466065,12/11/02 0:00,2
2002029505,LARCENY FROM BUILDING,12/12/02 0:00,VAN HECKEWETTCH UNC,35.9049122,-79.0469134,11/22/02 0:00,4
2002029587,LARCENY/MISDEMEANOR,12/13/02 0:00,UNC-CH,35.9049122,-79.0469134,12/13/02 0:00,4
2002029560,CALLS FOR SERVICE,12/13/02 2:29,HANNA ST,42.2847531,-83.1891421,12/13/02 2:29,2
2002029627,LARCENY - FREE TEXT LARCENY ALL OTHER,12/13/02 6:40,NEUROPSYCH HOSP 7TH UNC,Failure on NEUROPSYCH HOSP 7TH UNC,Failure on NEUROPSYCH HOSP 7TH UNC,12/13/02 6:30,4
2002029589,MV THEFT - AUTOMOBILE,12/13/02 12:39,HINTON JAMES UNC,35.9020881,-79.0427632,12/5/02 12:00,4
2002029646,DWI-ALCOHOL,12/14/02 0:00,SOUTH RD,41.6461466,-73.9239061,12/14/02 0:00,3
2002029678,LARCENY - MISDEMEANOR,12/14/02 0:00,CAROLINA INN UNC,35.9099368,-79.0545602,12/11/02 0:00,4
2002029723,WEAP-SCHOOL PROPERTY,12/15/02 0:00,COUNTRY CLUB RD,36.0867378,-80.3228098,12/15/02 0:00,3
2002029733,BURGLARY - BREAKING/ENTER- BE&L,12/15/02 0:00,MANNING UNC,35.9049122,-79.0469134,12/6/02 0:00,4
2002029756,LARCENY/MISDEMEANOR,12/16/02 0:00,HOUSE LIBRARY R B UNC,35.909779,-79.049027,12/16/02 0:00,4
2002029818,DWI-ALCOHOL,12/17/02 0:00,E CAMERON AVE,34.0610005,-117.8986494,12/17/02 0:00,3
2002029857,LARCENY - MISDEMEANOR,12/17/02 0:00,AVERY UNC,35.9044647,-79.0448271,12/17/02 0:00,2
2002029866,LARCENY FROM A VEHICLE,12/17/02 0:00,FRANKLN ST 440 W UNC,35.9108255,-79.0621795,12/16/02 0:00,4
2002029860,LARCENY - MISDEMEANOR (BOOKBAG),12/17/02 13:43,DAVIS WALTER R LIBRARY UNC,35.9049122,-79.0469134,12/17/02 0:00,3
2002029892,ADW-FIREARM/KNIFE,12/18/02 0:00,AVERY UNC,35.9044647,-79.0448271,12/17/02 0:00,3
2002029936,LARCENY-FELONY,12/18/02 0:00,AYCOCK FAMILY MEDICINE UNC,35.89866,-79.0378815,12/18/02 0:00,4
2002030026,LARCENY/MISDEMEANOR,12/20/02 0:00,MCGAVRANGREENBERG HAL UNC,35.9058418,-79.0545303,12/19/02 0:00,2
2002030075,LARCENY - MISDEMEANOR,12/20/02 0:00,CENTER FOR DRAMATIC ART BOX OFFICE,35.9118408,-79.0438477,12/19/02 0:00,4
2002030127,DWI-ALCOHOL,12/22/02 0:00,AYCOCK UNC,35.9044647,-79.0448271,12/22/02 0:00,3
2002030158,DRIVING WHILE LICENSE REVOKED GS 20-28,12/23/02 0:00,S COLUMBIA ST/MCCAULEY ST,39.0116079,-82.0261079,12/23/02 0:00,3
2002030179,LARCENY - MISDEMEANOR,12/23/02 0:00,SNACK,40.7310188,-74.0048433,12/23/02 0:00,3
2002030198,LARCENY - B & E INTO COIN OR CURRENCY OPERATED MACHINE,12/24/02 0:00,BRAUER UNC/,35.9049122,-79.0469134,12/24/02 0:00,2
2002030335,VANDALISM - INJURIES OR TAMPERS WITH VEHICLE,12/28/02 0:00,HILL UNC,35.9049122,-79.0469134,12/27/02 0:00,2
2002030389,VANDALISM DEFACING PUBLIC PROPERTY,12/30/02 0:00,HEALTH AFFAIRS BOOKSTO UNC,35.9069336,-79.051308,12/24/02 0:00,2
2002030427,CALLS FOR SERVICE,12/30/02 0:00,AMBULATORY CARE CENTER UNC,35.90054,-79.0562893,12/30/02 0:00,2
2002030405,VANDALISM - DAMAGE TO REAL PRO,12/30/02 8:29,MACNIDER UNC,35.905524,-79.0525199,12/23/02 4:30,2
2003000055,SUSPICIOUS CONDITION,1/1/03 0:00,DAVIE UNC,35.9049122,-79.0469134,10/1/02 0:00,2
2003000030,OBTAIN PROPERTY - GWC/ BY FALSE PRETENSE,1/1/03 23:55,JACKSON CIR,31.2752719,-85.5165001,12/17/02 23:56,3
2003000063,LARCENY-FELONY,1/2/03 0:00,MED SCH WINGS E & F UNC,Failure on MED SCH WINGS E & F UNC,Failure on MED SCH WINGS E & F UNC,12/13/02 0:00,4
2003000086,B & E,1/3/03 9:53,FINLEY CLUB HOUSE UNC,35.897016,-79.0221,1/3/03 0:00,2
2003000135,LARCENY FROM A VEHICLE,1/4/03 0:00,HA II DOGWOOD PARKING UNC,35.902462,-79.051617,1/3/03 0:00,2
2003000157,VANDALISM - DAMAGE TO REAL PRO,1/4/03 0:00,KNAPP UNC,35.9099365,-79.0423468,1/3/03 0:00,2
2003000166,INTRUSION ALARM,1/4/03 0:00,FINLEY GLF CRSE RD 212 UNC,35.9025189,-79.0196029,1/4/03 0:00,2
2003000243,VANDALISM - DAMAGE TO REAL PROPERTY,1/6/03 0:00,STACY UNC,35.9044647,-79.0448271,1/6/03 0:00,2
2003000257,LARCENY FROM A VEHICLE,1/6/03 0:00,COBB UNC,35.9123679,-79.0466065,1/5/03 0:00,4
2003000273,CALLS FOR SERVICE,1/6/03 0:00,AMBULATORY CARE CENTER UNC,35.90054,-79.0562893,1/6/03 0:00,2
2003000286,LARCENY - FROM BUILDING,1/6/03 0:00,TATE TURNER KURALT BLG UNC,35.9071171,-79.0542213,12/27/02 0:00,4
2003000302,TREE LIMB FELL ON CAR,1/6/03 0:00,SPRUNT ST,35.9079098,-79.0118197,1/6/03 0:00,2
2003000316,LARCENY FROM A VEHICLE,1/6/03 0:00,TEAGUE UNC,35.9044647,-79.0448271,1/5/03 0:00,2
2003000294,LARCENY - BREAKING AND ENTERING (MISDEMEANOR),1/7/03 0:00,MANNING DR,35.9034237,-79.0437316,12/15/02 0:00,3
2003000327,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,1/7/03 0:00,PITTSBORO ST,35.9071584,-79.0547756,1/7/03 0:00,2
2003000339,LARCENY FROM A VEHICLE,1/7/03 0:00,MASON FARM RD,35.8988843,-79.0498703,1/5/03 0:00,4
2003000341,LARCENY/MISDEMEANOR,1/7/03 0:00,JOINT CHILD CARE CENTE UNC,35.8990023,-79.0144865,1/6/03 0:00,2
2003000344,LARCENY/MISDEMEANOR,1/7/03 0:00,CAROLINA INN UNC,35.9099368,-79.0545602,12/31/02 0:00,4
2003000356, DAMAGE TO PROPERTY OR PERSONAL PROP,1/7/03 0:00,TOTTEN GARDEN CENTER UNC,35.90087,-79.032104,1/7/03 0:00,2
2003000380,LARCENY -FROM BUILDING,1/7/03 0:00,FETZER GYM ROBERT A UNC,35.9049122,-79.0469134,1/7/03 0:00,2
2003000456,LARCENY - FROM BUILDING,1/8/03 0:00,GRAHAM STUDENT UNION UNC/,35.9102721,-79.0477239,12/20/02 0:00,4
2003000487,LIQUOR - ALL OTHER LIQUOR LAW,1/8/03 0:00,SMITH DEAN E SAC UNC,35.899446,-79.0439761,1/8/03 0:00,3
2003000559,LARCENY - MISDEMEANOR,1/9/03 0:00,GREENLAW UNC,35.9049122,-79.0469134,1/9/03 0:00,2
2003000560,CALLS FOR SERVICE,1/9/03 0:00,HINTON JAMES UNC,35.9020881,-79.0427632,1/9/03 0:00,2
2003000556,POLICE ASSISTANCE,1/9/03 15:54,TAYLOR STUDENT HEALTH UNC,35.9058885,-79.0494961,1/9/03 0:00,3
2003000643,VANDALISM - INJURIES OR TAMPERS WITH VEHICLE,1/10/03 0:00,PARK AND RIDE LOT AIRPORT ROAD,33.6415,-84.444,1/6/03 0:00,2
2003000662,SUSPICIOUS CONDITION-FIRE,1/10/03 0:00,DAVIS WALTER R LIBRARY UNC,35.9049122,-79.0469134,1/10/03 0:00,2
2003000676,SUSPICIOUS CONDITION,1/11/03 0:00,UNC ARBORETUM,35.9137707,-79.0490019,1/11/03 0:00,2
2003000680,CALLS FOR SERVICE,1/11/03 0:00,CRAIGE UNC,35.9027323,-79.0451087,1/11/03 0:00,2
2003000682,DWI-ALCOHOL,1/11/03 0:00,COUNTRY CLUB RD/RIDGE RD,43.209392,-77.7274889,1/11/03 0:00,3
2003000736,SUSPICIOUS CONDITION,1/12/03 0:00,ALDERMAN UNC,35.9147459,-79.0482275,1/12/03 0:00,2
2003000741,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,1/12/03 0:00,EXPRESS GRANVILLE TOWERS,Failure on EXPRESS GRANVILLE TOWERS,Failure on EXPRESS GRANVILLE TOWERS,1/12/03 0:00,2
2003000773,UNDERAGE POSSESSION G.S. 18B-302(B),1/12/03 0:00,S COLUMBIA ST,35.9025436,-79.0565343,1/12/03 0:00,3
2003000381,FOUND PROPERTY,1/13/03 0:00,BYNUM UNC,35.9052623,-79.0509735,1/13/03 0:00,2
2003000816,EMS ASSIST,1/13/03 0:00,LENOIR UNC,35.9114163,-79.0482391,1/13/03 0:00,2
2003000922,LARCENY - POCKET PICKING,1/14/03 0:00,HANES UNC,35.9049122,-79.0469134,1/13/03 0:00,3
2003000943,TRESPASSING - SECOND DEGREE-WARNING,1/14/03 0:00,WOOLLEN GYM UNC,35.9091438,-79.0470491,1/14/03 0:00,2
2003000973,MV THEFT - AUTOMOBILE,1/14/03 0:00,HA II DOGWOOD PARKING UNC,35.902462,-79.051617,1/14/03 0:00,4
2003001004,EMS ASIST REF SEIZURES,1/15/03 0:00,COUNTRY CLUB RD,36.0867378,-80.3228098,1/15/03 0:00,2
2003001010,UNAUTHORIZED USE OF VEHICLE,1/15/03 0:00,AIRPORT RD,40.6766745,-75.4176988,1/15/03 0:00,3
2003001023,EMS ASSIST REF TABLE SAW ACCIDENT,1/15/03 0:00,PAUL GRN THEATRE UNC,35.9118408,-79.0438477,1/15/03 0:00,2
2003001024,LARCENY OF LAPTOP COMPUTER,1/15/03 3:00,MANNING UNC,35.9049122,-79.0469134,1/15/03 0:00,4
2003001091,LARCENY/MISDEMEANOR,1/16/03 0:00,S GREENSBORO ST,35.9050798,-79.0724498,1/15/03 0:00,2
2003001101,LARCENY-FELONY,1/16/03 0:00,NEUROSCIENCES RESEARCH UNC,35.903323,-79.055058,1/2/03 0:00,4
2003001102,CALLS FOR SERVICE/EMS ASSIST,1/16/03 0:00,PAUL GRN THEATRE UNC,35.9118408,-79.0438477,1/16/03 0:00,2
2003001186,LARCENY/MISDEMEANOR,1/17/03 0:00,MANGUM UNC,35.9044647,-79.0448271,1/16/03 0:00,2
2003001235,LARCENY FROM A VEHICLE,1/18/03 0:00,MOREHEAD PLANETARIUM UNC,35.9139033,-79.05051,1/17/03 0:00,4
2003001248,ARSON-1ST DEGREE,1/18/03 0:00,GRIMES UNC,35.9044469,-79.049771,1/17/03 0:00,4
2003001259,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,1/18/03 0:00,STADIUM DR/BELL TOWER UNC,35.9086047,-79.0491951,1/17/03 0:00,2
2003001295,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,1/19/03 0:00,HINTON JAMES UNC,35.9020881,-79.0427632,1/18/03 0:00,2
2003001326,CALLS FOR SERVICE,1/19/03 0:00,EHRINGHAUS UNC,35.9039316,-79.0426558,1/16/03 0:00,2
2003001325,B & E,1/20/03 0:00,CRAIGE NORTH UNC,35.903533,-79.0459004,1/15/03 1:44,3
2003001341,B & E,1/20/03 0:00,WINSTON UNC,35.9044647,-79.0448271,1/17/03 0:00,4
2003001353,DRUG VIOLATION,1/20/03 12:43,MORRISON UNC,35.9045132,-79.0462075,1/20/03 0:00,3
2003001450,LARCENY-FELONY,1/21/03 0:00,FETZER GYM ROBERT A UNC,35.9049122,-79.0469134,1/21/03 0:00,4
2003000594,CALLS FOR SERVICE,1/21/03 10:10,RALEIGH ST,39.7938733,-105.0416296,1/9/03 0:00,2
2003001471,CALLS FOR SERVICE,1/22/03 0:00,COBB UNC,35.9123679,-79.0466065,1/22/03 0:00,2
2003001496,RESIST ARREST,1/22/03 0:00,CHASE UNC/,35.90605,-79.045252,8/26/02 10:36,2
2003001510,EMS ASSIST,1/22/03 0:00,TATE TURNER KURALT BLG UNC,35.9071171,-79.0542213,1/22/03 0:00,2
2003001525,LARCENY FROM A VEHICLE,1/22/03 0:00,UPPER PVA @ MANNING LOT,Failure on UPPER PVA @ MANNING LOT,Failure on UPPER PVA @ MANNING LOT,1/22/03 0:00,3
2003001548,LARCENY/MISDEMEANOR,1/22/03 0:00,LENOIR UNC,35.9114163,-79.0482391,1/22/03 0:00,3
2003002086,ASSAULT SIMPLE - ALL OTHER,1/22/03 0:00,JACKSON CIR,31.2752719,-85.5165001,1/16/03 0:00,3
2003001507,LARCENY FROM A VEHICLE,1/22/03 12:41,S-11 MANNING PARKING LOT,35.9039886,-79.0495033,1/22/03 0:00,3
2003001579,LARCENY - MISDEMEANOR,1/23/03 0:00,FETZER GYM ROBERT A UNC,35.9049122,-79.0469134,1/22/03 0:00,3
2003001594,LARCENY - MISDEMEANOR,1/23/03 0:00,GREENLAW UNC,35.9049122,-79.0469134,12/16/02 0:00,2
2003001662,PROPERTY DAMAGE,1/24/03 0:00,HWY 4O NEAR DURHAM,43.1376926,-70.9082382,1/23/03 0:00,2
2003001664,PROPERTY DAMAGE,1/24/03 0:00,AMBULATORY CARE CENTER UNC,35.90054,-79.0562893,1/23/03 0:00,2
2003001666,PROPERTY DAMAGE,1/24/03 0:00,S HWY 54,39.1488412,-91.8437755,1/23/03 0:00,2
2003001669,PROPERTY DAMAGE,1/24/03 0:00,HWY 40 NEAR DURHAM,35.9082608,-78.9106771,1/23/03 0:00,2
2003001674,CALLS FOR SERVICE,1/24/03 0:00,MURPHEY UNC,35.9107324,-79.0496306,1/24/03 0:00,2
2003001656,PROPERTY DAMAGE,1/24/03 7:38,AREA THREE SUB-STATION,37.799746,-113.1571385,1/24/03 0:38,2
2003001689,LARCENY FROM A VEHICLE,1/24/03 15:46,HA II DOGWOOD PARKING UNC,35.902462,-79.051617,1/22/03 16:30,2
2003001766,MV THEFT - AUTOMOBILE,1/25/03 0:00,UNC EMERGENCY / PVA,Failure on UNC EMERGENCY / PVA,Failure on UNC EMERGENCY / PVA,1/25/03 0:00,4
2003001773,LARCENY - MISDEMEANOR,1/25/03 0:00,MANNING DR,35.9034237,-79.0437316,1/25/03 0:00,2
2003001762,LARCENY FROM A VEHICLE,1/25/03 16:07,HA II DOGWOOD PARKING UNC,35.902462,-79.051617,1/16/03 15:00,4
2003001817,LARCENY/MISDEMEANOR,1/26/03 0:00,MANNING UNC,35.9049122,-79.0469134,1/26/03 0:00,2
2003001826,ALL OTHER - HARASSING PHONE CALLS,1/26/03 0:00,MORRISON UNC,35.9045132,-79.0462075,10/1/02 0:00,2
2003001828,LARCENY/MISDEMEANOR,1/26/03 0:00,HOUSE LIBRARY R B UNC,35.909779,-79.049027,1/26/03 0:00,3
2003001810,CALLS FOR SERVICE,1/26/03 15:52,CRAIGE NORTH UNC,35.903533,-79.0459004,1/26/03 14:00,2
2003001811,CALLS FOR SERVICE,1/26/03 16:08,HANES UNC,35.9049122,-79.0469134,1/26/03 15:57,2
2003001883,LARCENY-FELONY,1/27/03 0:00,KNAPP UNC,35.9099365,-79.0423468,1/24/03 0:00,2
2003001908,TRESPASSING - SECOND DEGREE-WARNING,1/27/03 0:00,WOOLLEN GYM UNC,Failure on WOOLLEN GYM UNC,Failure on WOOLLEN GYM UNC,1/27/03 0:00,2
2003001909,LARCENY FROM A VEHICLE,1/28/03 0:00,TAYLOR STUDENT HEALTH UNC,Failure on TAYLOR STUDENT HEALTH UNC,Failure on TAYLOR STUDENT HEALTH UNC,1/27/03 0:00,4
2003001931,SUSPICIOUS PERSON,1/28/03 0:00,CRAIGE UNC,Failure on CRAIGE UNC,Failure on CRAIGE UNC,1/28/03 0:00,2
2003001999,LARCENY - MISDEMEANOR,1/28/03 0:00,DEY UNC,Failure on DEY UNC,Failure on DEY UNC,1/27/03 0:00,2
2003001980,LARCENY/MISDEMEANOR,1/28/03 11:59,MORRISON UNC,Failure on MORRISON UNC,Failure on MORRISON UNC,1/24/03 5:00,2
2003002013,LARCENY OF A KEY RING,1/28/03 19:34,FETZER GYM ROBERT A UNC,Failure on FETZER GYM ROBERT A UNC,Failure on FETZER GYM ROBERT A UNC,1/28/03 18:15,2
2003002016,LARCENY - FROM A BUILDING                        EE TEXT LAR,1/28/03 20:58,CHASE UNC,Failure on CHASE UNC,Failure on CHASE UNC,1/27/03 18:45,2
2003001966,CALLS FOR SERVICE,1/29/03 0:00,HINTON JAMES UNC,Failure on HINTON JAMES UNC,Failure on HINTON JAMES UNC,1/28/03 14:23,2
2003002079,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,1/29/03 0:00,KENAN STADIUM UNC,35.9068152,-79.0477324,1/28/03 0:00,2
2003002082,VANDALISM - INJURIES OR TAMPERS WITH VEHICLE,1/29/03 0:00,NEUROSCIENCES RESEARCH UNC,35.903323,-79.055058,1/21/03 0:00,2
2003002113,CALLS FOR SERVICE,1/29/03 0:00,STADIUM DR,29.6236425,-95.6449701,1/29/03 0:00,2
2003002150,CALLS FOR SERVICE,1/30/03 11:20,BEARD HALL UNC,Failure on BEARD HALL UNC,Failure on BEARD HALL UNC,1/30/03 11:19,2
2003002282,FRAUD-CREDIT CARD,1/31/03 0:00,HINTON JAMES UNC,35.9020881,-79.0427632,1/13/03 17:00,3
2003002294,CALLS FOR SERVICE,1/31/03 7:36,AIRPORT RD,40.6766745,-75.4176988,1/31/03 7:35,2
2003002256,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,1/31/03 12:16,CRAIGE UNC,35.9027323,-79.0451087,1/31/03 8:00,2
2003002295,VANDALISM DEFACING PUBLIC PROPERTY,1/31/03 19:40,PUBLIC SAFETY BUILDING UNC,35.9042197,-79.0473661,1/31/03 19:40,2
2003002303,CALLS FOR SERVICE,1/31/03 23:03,HIBBARD DR,41.194458,-81.4455579,1/31/03 23:03,2
2003002307,DWI-ALCOHOL,2/1/03 0:00,RALEIGH RD/,35.4808003,-78.5251924,2/1/03 0:00,3
2003002309,DRUGS- ALL OTHER,2/1/03 0:00,HINTON JAMES UNC,35.9020881,-79.0427632,2/1/03 0:00,3
2003002324,LARCENY - MISDEMEANOR,2/1/03 0:00,AVERY UNC,35.9044647,-79.0448271,1/31/03 0:00,2
2003002368,OPEN CONTAINER G S 20-138.7,2/1/03 0:00,SWAIN UNC,35.9114479,-79.0536948,2/1/03 0:00,3
2003002370,DRUG VIOLATION,2/2/03 0:00,MORRISON UNC,35.9045132,-79.0462075,2/2/03 0:00,3
2003002373,DWI-ALCOHOL,2/2/03 0:00,PITTSBORO ST,35.9071584,-79.0547756,2/2/03 0:00,3
2003002388,CALLS FOR SERVICE/ EMS ASSIST,2/2/03 0:00,CRAIGE UNC,35.9027323,-79.0451087,2/2/03 0:00,2
2003002442,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/2/03 7:31,KENAN STADIUM UNC,35.9068152,-79.0477324,1/31/03 0:30,2
2003002378,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/2/03 9:26,SMITH DEAN E SAC UNC,35.899446,-79.0439761,2/2/03 0:01,2
2003002422,DISTURBING THE PEACE,2/3/03 0:00,CRAIGE UNC,35.9027323,-79.0451087,2/3/03 0:00,2
2003002461,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,2/3/03 8:44,KENAN STADIUM UNC,35.9068152,-79.0477324,1/31/03 0:30,2
2003002504,LARCENY FROM BUILDING,2/3/03 16:39,CONNOR UNC,35.9108235,-79.0460735,2/3/03 16:15,2
2003002584,CALLS FOR SERVICE,2/4/03 0:00,FETZER GYM ROBERT A UNC,35.9049122,-79.0469134,2/4/03 0:00,2
2003002639,LARCENY,2/5/03 0:00,BINGHAM UNC,35.9049122,-79.0469134,1/31/03 0:00,2
2003002649,CALLS FOR SERVICE,2/5/03 0:00,BERRYHILL UNC,35.9063448,-79.0516802,2/5/03 0:00,2
