inci_id,offense,date_rept,street,latitude,longitude,date_occu,csstatus
2013002254,VANDALISM / PROPERTY DAMAGE,5/13/13 19:57,COKER UNC,35.9082359,-79.0511052,5/12/13 18:30,3
2013002253,VANDALISM / PROPERTY DAMAGE,5/13/13 20:03,WILSON LIBRARY UNC,35.9094345,-79.04972769999999,5/13/13 20:03,4
2013002255,,5/14/13 0:00,BOSHAMER STADIUM UNC,35.9057457,-79.04315729999999,5/14/13 0:00,
2013002257,,5/14/13 0:00,COBB PARKING DECK UNC,35.911746,-79.0456143,5/14/13 0:00,
2013002259,,5/14/13 0:00,PUBLIC SAFETY BUILDING UNC,35.9042197,-79.04736609999999,5/14/13 0:00,
2013002256,CALLS FOR SERVICE,5/14/13 12:19,RAM VILLAGE 3 AT 540 PAUL HARDIN UNC,35.9024727,-79.04626139999999,5/12/13 20:30,2
2013002258,EMS ASSIST,5/14/13 13:13,MANNING DR,35.9034237,-79.0437316,5/14/13 13:13,2
2013002261,EMS ASSIST,5/14/13 20:17,54 PARK AND RIDE PARKING LOT,48.9585835,9.220643700000002,5/14/13 20:17,2
2013002267,,5/15/13 0:00,HA I CARDINAL PARKING UNC,35.9039886,-79.0495033,5/15/13 0:00,
2013002264,EMS ASSIST,5/15/13 9:56,TARRSON HALL UNC,35.9045551,-79.0537119,5/15/13 9:56,2
2013002266,LARCENY - FROM BUILDING,5/15/13 14:17,HOUSE LIBRARY R B UNC,35.909779,-79.049027,5/15/13 14:06,4
2013002266,LARCENY - FROM BUILDING,5/15/13 14:17,HOUSE LIBRARY R B UNC,35.9097751,-79.0489636,5/15/13 14:06,4
2013002268,VANDALISM / PROPERTY DAMAGE BY WAY OF GRAFFITI,5/15/13 22:19,BUSINESS SCHOOL PARKING UNC,35.8996959,-79.04623149999999,5/15/13 22:19,3
2013002274,,5/16/13 0:00,OLD WELL UNC,35.9120729,-79.0512301,5/16/13 0:00,
2013002275,,5/16/13 0:00,RAMS HEAD PARKING DECK UNC,35.9060511,-79.0456797,5/16/13 0:00,
2013002276,,5/16/13 0:00,FRIDAY CENTER UNC,35.8999429,-79.01254899999999,5/16/13 0:00,
2013002269,VOLUNTARY COMMITMENT,5/16/13 3:22,FEDEX GLOBAL EDUCATION UNC,35.9080442,-79.05404709999999,5/16/13 3:22,2
2013002272,INFORMATION,5/16/13 12:22,PARKER RES HALL UNC,35.9069686,-79.0444191,5/16/13 12:22,2
2013002273,LARCENY - FROM MOTOR VEHICLE (B&E),5/16/13 12:49,AMBULATORY CARE CENTER UNC,35.90054,-79.0562893,5/16/13 10:00,4
2013002277,EMS ASSIST,5/16/13 16:34,SWAIN LOT,42.4775925,-77.8541508,5/16/13 16:34,2
2013002286,,5/17/13 0:00,BOUNDARY ST,32.744742,-117.121868,5/17/13 0:00,
2013002282,DRUGS- POSSESSION OF MARIJUANA/HASHISH,5/17/13 2:24,PORTHOLE PARKING LOT UNC,35.9049122,-79.0469134,5/17/13 2:24,3
2013002283,EMS ASSIST,5/17/13 10:25,CAROLINA INN UNC,35.9099368,-79.05456020000001,5/17/13 10:25,2
2013002285,INVOLUNTARY COMMITMENT,5/17/13 12:33,AYCOCK FAMILY MEDICINE UNC,35.89866,-79.0378815,5/17/13 12:33,2
2013002287,LARCENY OF BICYCLE,5/17/13 16:55,TEAGUE PARKER PARKING LOT UNC,35.9044647,-79.04482709999999,5/14/13 19:15,4
2013002295,,5/18/13 0:00,AYCOCK RES HALL UNC,Failure on AYCOCK RES HALL UNC,Failure on AYCOCK RES HALL UNC,5/18/13 0:00,
2013002300,,5/19/13 0:00,LOT,44.9509263,-116.1028528,5/19/13 0:00,
2013002364,INTELEECTUAL PROPERTY RIGHTS FRAUD,5/19/13 13:25,MANNING DR,35.9034237,-79.0437316,1/1/11 0:00,3
2013002308,,5/20/13 0:00,DOGWOOD PARKING DECK UNC,35.902462,-79.05161700000001,5/20/13 0:00,
2013002311,LARCENY - FROM BUILDING,5/20/13 0:00,MACNIDER UNC,35.905524,-79.0525199,5/20/13 0:00,4
2013002315,,5/20/13 0:00,SOUTH RD BUS STOP,35.909725,-79.047853,5/20/13 0:00,
2013002316,INVOLUNTARY COMMITMENT,5/20/13 0:00,TAYLOR CAMPUS HEALTH UNC,35.9058885,-79.0494961,5/20/13 0:00,2
2013002317,,5/20/13 0:00,DOGWOOD PARKING DECK UNC,35.902462,-79.05161700000001,5/20/13 0:00,
2013002306,EMS ASSIST,5/20/13 8:23,DEY UNC,35.9098215,-79.0507045,5/20/13 8:23,2
2013002306,EMS ASSIST,5/20/13 8:23,DEY UNC,35.9049122,-79.0469134,5/20/13 8:23,2
