inci_id,offense,date_rept,street,latitude,longitude,date_occu,csstatus
2007000959,LARCENY FROM BUILDING,3/16/07 15:35,AMBULATORY CARE CENTER,37.5410315,-77.4304616,3/14/07 11:00,4
2007000961,LARCENY,3/16/07 18:57,GRAHAM STUDENT UNION UNC,35.9102721,-79.0477239,3/16/07 18:15,3
2007000962,RECOVERED STOLEN VEHICLE,3/16/07 22:28,SWAIN LOT,42.4775925,-77.8541508,3/16/07 22:28,2
2007000964,LARCENY,3/17/07 0:00,CARY C. BOSHAMER STADIUM,35.9057457,-79.04315729999999,3/17/07 0:00,4
2007000965,,3/17/07 0:00,RIDGE AND MANNING DR CONSTRUCTION,31.0054873,-87.264331,3/17/07 0:00,
2007000963,VANDALISM - DAMAGE TO REAL PROPERTY,3/17/07 7:51,LOT,44.9509263,-116.1028528,3/17/07 7:51,2
2007000966,VANDALISM - DAMAGE TO PROPERTY OR PERSONAL PROP,3/17/07 12:41,MEDICAL BIOMOLECULAR R UNC,Failure on MEDICAL BIOMOLECULAR R UNC,Failure on MEDICAL BIOMOLECULAR R UNC,3/16/07 21:00,2
2007000967,TRESPASS WARNING ISSUED,3/17/07 14:31,DANIEL STUDENT STORES,35.9098067,-79.0483984,3/17/07 13:41,2
2007000972,,3/18/07 0:00,W CAMERON AVE/PITTSBORO ST,35.91011,-79.05570999999999,3/18/07 0:00,
2007000974,,3/18/07 0:00,PUBLIC SAFETY BUILDING UNC,35.9042197,-79.04736609999999,3/18/07 0:00,
2007000979,,3/18/07 0:00,PUBLIC SAFETY BUILDING UNC,35.9042197,-79.04736609999999,3/18/07 0:00,
2007000973,VANDALISM - DAMAGE TO PROPERTY,3/18/07 8:24,CAROLINA INN UNC,35.9099368,-79.05456020000001,3/17/07 7:00,2
2007000988,,3/19/07 0:00,MANNING DR/RIDGE RD,33.5785008,-80.2214753,3/19/07 0:00,
2007000993,LARCENY OF WALLET,3/19/07 0:00,OLD WEST UNC,35.9119912,-79.0517795,3/9/07 0:00,4
2007000996,HARASSMENT TELEPHONE,3/19/07 0:00,WILSON HALL UNC,Failure on WILSON HALL UNC,Failure on WILSON HALL UNC,3/19/07 0:00,4
2007001002,,3/19/07 0:00,DAVIS WALTER R LIBRARY UNC,35.9049122,-79.0469134,3/19/07 0:00,
2007000994,FRAUD-CREDIT CARD,3/19/07 14:43,HINTON JAMES UNC,35.9020881,-79.0427632,3/19/07 14:43,4
2007000997,EMS ASSIST,3/19/07 16:13,MOREHEAD PLANETARIUM UNC,35.9139033,-79.05051,3/19/07 16:13,2
2007000999,LARCENY FROM BUILDING,3/19/07 19:11,CAUDILL LABS UNC,35.9092583,-79.0505179,3/19/07 12:30,4
2007001000,INJURY TO REAL PROPERTY,3/19/07 19:26,CARDINAL PARKING DECK,35.902462,-79.05161700000001,3/19/07 19:20,4
2007001001,TRESPASS WARNING ISSUED,3/19/07 20:15,DAVIS WALTER R LIBRARY UNC,35.9049122,-79.0469134,3/19/07 20:15,2
2007001004,PROPERTY DAMAGE,3/20/07 0:00,ALAMANCE COUNTY,36.0117388,-79.4253776,3/7/07 0:00,2
2007001006,,3/20/07 0:00,ADMINISTRATIVE OFFICE UNC,35.908746,-79.0295977,3/20/07 0:00,
2007001007,,3/20/07 0:00,PEABODY UNC,35.9105059,-79.0533698,3/20/07 0:00,
2007001008,,3/20/07 0:00,PHY PLANT MAINT UNC,35.9049122,-79.0469134,3/20/07 0:00,
